season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2012,1,Alabama,SEC,2476.8,13,1,14,0.929,13-1,Notre Dame,2317.4,1728.6,NA,2026-09-18T20:59:34Z,5003.4,2440.5,2476.9,2026-09-17,-0.1
2012,2,OSU,Big Ten,2369.3,12,0,12,1,12-0,Wisconsin,1971.5,1589.4,NA,2026-09-18T20:59:34Z,3621.3,2429.5,2369.3,2026-09-17,0
2012,3,Oregon,Pac-12,2363.3,12,1,13,0.923,12-1,Kansas State,2100.5,1602.5,NA,2026-09-18T20:59:34Z,3691.2,2313.1,2363.3,2026-09-17,0
2012,4,Texas A&M,SEC,2335.1,11,2,13,0.846,11-2,Alabama,2476.8,1775.4,NA,2026-09-18T20:59:34Z,4063.2,2175.9,2335.3,2026-09-17,-0.2
2012,5,Notre Dame,Independent,2317.4,12,1,13,0.923,12-1,Stanford,2254.4,1784.8,NA,2026-09-18T20:59:34Z,4698,2277.2,2317.3,2026-09-17,0.1
2012,6,Georgia,SEC,2263.3,12,2,14,0.857,12-2,Florida,2260.5,1742,NA,2026-09-18T20:59:34Z,3895.8,2125.6,2263.4,2026-09-17,-0.1
2012,7,Florida,SEC,2260.5,11,2,13,0.846,11-2,Texas A&M,2335.1,1834.8,NA,2026-09-18T20:59:34Z,5203.2,2116.8,2260.6,2026-09-17,-0.1
2012,8,South Carolina,SEC,2254.7,11,2,13,0.846,11-2,Georgia,2263.3,1745.5,NA,2026-09-18T20:59:34Z,3799.7,2101.1,2254.9,2026-09-17,-0.2
2012,9,Stanford,Pac-12,2254.4,12,2,14,0.857,12-2,Oregon,2363.3,1749.3,NA,2026-09-18T20:59:34Z,4892.7,2125,2254.4,2026-09-17,0
2012,10,LSU,SEC,2203.1,10,3,13,0.769,10-3,Texas A&M,2335.1,1755.5,NA,2026-09-18T20:59:34Z,3311.5,1939.4,2203.4,2026-09-17,-0.3
2012,11,FSU,ACC,2200.2,12,2,14,0.857,12-2,Clemson,2055.1,1522,NA,2026-09-18T20:59:34Z,2635.9,2057,2199.9,2026-09-17,0.3
2012,12,Oklahoma,Big 12,2115,10,3,13,0.769,10-3,Baylor,1966,1694.5,NA,2026-09-18T20:59:34Z,3331.5,1864.3,2115.1,2026-09-17,-0.1
2012,13,Kansas State,Big 12,2100.5,11,2,13,0.846,11-2,Oklahoma,2115,1722.3,NA,2026-09-18T20:59:34Z,3929,1962.6,2100.3,2026-09-17,0.2
2012,14,Utah State,WAC,2080.2,11,2,13,0.846,11-2,San Jose State,1979.2,1341.4,NA,2026-09-18T20:59:34Z,1544.9,1920.9,2080.2,2026-09-17,0
2012,15,Clemson,ACC,2055.1,11,2,13,0.846,11-2,LSU,2203.1,1617.4,NA,2026-09-18T20:59:34Z,2233.6,1906.2,2055,2026-09-17,0.1
2012,16,San Jose State,Mountain West,1979.2,11,2,13,0.846,11-2,BYU,1809.2,1446.7,NA,2026-09-18T20:59:34Z,1465.9,1828.5,1979.2,2026-09-17,0
2012,17,Wisconsin,Big Ten,1971.5,8,6,14,0.571,8-6,Utah State,2080.2,1739.4,NA,2026-09-18T20:59:34Z,1796.9,1451,1971.5,2026-09-17,0
2012,18,Baylor,Big 12,1966,8,5,13,0.615,8-5,Kansas State,2100.5,1733.9,NA,2026-09-18T20:59:34Z,2641.5,1520,1966.1,2026-09-17,-0.1
2012,19,N Illinois,MAC,1961.1,12,2,14,0.857,12-2,Kent State,1726.8,1348.2,NA,2026-09-18T20:59:34Z,1080.6,1820.5,1961.2,2026-09-17,-0.1
2012,20,Nebraska,Big Ten,1955.4,10,4,14,0.714,10-4,Wisconsin,1971.5,1720.4,NA,2026-09-18T20:59:34Z,3650.1,1658,1955.5,2026-09-17,-0.1
2012,21,Oregon State,Pac-12,1948.4,9,4,13,0.692,9-4,Wisconsin,1971.5,1721.5,NA,2026-09-18T20:59:34Z,2622.5,1613.4,1948.5,2026-09-17,-0.1
2012,22,Texas,Big 12,1946.4,9,4,13,0.692,9-4,Baylor,1966,1714.8,NA,2026-09-18T20:59:34Z,3031.1,1615.7,1946.4,2026-09-17,0
2012,23,Michigan,Big Ten,1941.8,8,5,13,0.615,8-5,Northwestern,1924.5,1766.3,NA,2026-09-18T20:59:34Z,1628.1,1490.9,1941.9,2026-09-17,-0.1
2012,24,Oklahoma State,Big 12,1938.3,8,5,13,0.615,8-5,TCU,1813.2,1687.7,NA,2026-09-18T20:59:34Z,2012.7,1492.8,1938.3,2026-09-17,0
2012,25,Northwestern,Big Ten,1924.5,10,3,13,0.769,10-3,Vanderbilt,1882.7,1577.3,NA,2026-09-18T20:59:34Z,2267.3,1691.5,1924.8,2026-09-17,-0.3
2012,26,Penn State,Big Ten,1919.8,8,4,12,0.667,8-4,Wisconsin,1971.5,1645.5,NA,2026-09-18T20:59:34Z,1847.9,1548.7,1919.9,2026-09-17,-0.1
2012,27,Louisville,Big East,1911.1,11,2,13,0.846,11-2,Florida,2260.5,1463.8,NA,2026-09-18T20:59:34Z,2342.3,1777,1912.8,2026-09-17,-1.7
2012,28,Vanderbilt,SEC,1882.7,9,4,13,0.692,9-4,Ole Miss,1857,1601.5,NA,2026-09-18T20:59:34Z,1262.7,1545.1,1883,2026-09-17,-0.3
2012,29,Ole Miss,SEC,1857,7,6,13,0.538,7-6,Miss St,1722.2,1725.3,NA,2026-09-18T20:59:34Z,834.5,1309.1,1857.4,2026-09-17,-0.4
2012,30,UCLA,Pac-12,1842.7,9,5,14,0.643,9-5,Nebraska,1955.4,1674,NA,2026-09-18T20:59:34Z,2145.6,1460.1,1842.7,2026-09-17,0
2012,31,Syracuse,Big East,1824.6,8,5,13,0.615,8-5,Louisville,1911.1,1607.6,NA,2026-09-18T20:59:34Z,1648.6,1403.6,1826.1,2026-09-17,-1.5
2012,32,Michigan State,Big Ten,1823.3,7,6,13,0.538,7-6,Wisconsin,1971.5,1774.5,NA,2026-09-18T20:59:34Z,1805.2,1299.5,1823.4,2026-09-17,-0.1
2012,33,Boise St,Mountain West,1822.9,11,2,13,0.846,11-2,BYU,1809.2,1306.3,NA,2026-09-18T20:59:34Z,1040.3,1681.1,1822.8,2026-09-17,0.1
2012,34,North Dakota St,FCS,1821.8,13,1,14,0.929,13-1,Wofford,1481.8,1023.5,NA,2026-09-18T20:59:34Z,207.5,1757.5,1821.8,2026-09-17,0
2012,35,TCU,Big 12,1813.2,7,6,13,0.538,7-6,Baylor,1966,1648.9,NA,2026-09-18T20:59:34Z,1885.7,1293.4,1813.2,2026-09-17,0
2012,36,BYU,Independent,1809.2,8,5,13,0.615,8-5,Utah State,2080.2,1497.3,NA,2026-09-18T20:59:34Z,1373.7,1388.5,1809.2,2026-09-17,0
2012,37,UCF,C-USA,1804.1,10,4,14,0.714,10-4,Ball State,1707.4,1397.6,NA,2026-09-18T20:59:34Z,764.2,1501.6,1804,2026-09-17,0.1
2012,38,Cincinnati,Big East,1803.4,10,3,13,0.769,10-3,Syracuse,1824.6,1378.1,NA,2026-09-18T20:59:34Z,1284.5,1576.3,1804.1,2026-09-17,-0.7
2012,39,Arkansas State,Sun Belt,1802.6,10,3,13,0.769,10-3,Kent State,1726.8,1418.8,NA,2026-09-18T20:59:34Z,906.4,1569.9,1803.1,2026-09-17,-0.5
2012,40,Miami,ACC,1798.5,7,5,12,0.583,7-5,Georgia Tech,1765.6,1610.2,NA,2026-09-18T20:59:34Z,1018.7,1333,1796.7,2026-09-17,1.8
2012,41,Arizona,Pac-12,1781.6,8,5,13,0.615,8-5,Oklahoma State,1938.3,1703.5,NA,2026-09-18T20:59:34Z,1854.1,1373.9,1781.7,2026-09-17,-0.1
2012,42,Arizona State,Pac-12,1769.1,8,5,13,0.615,8-5,Arizona,1781.6,1543.4,NA,2026-09-18T20:59:34Z,788.7,1349.6,1769.2,2026-09-17,-0.1
2012,43,Texas Tech,Big 12,1765.9,8,5,13,0.615,8-5,TCU,1813.2,1599.2,NA,2026-09-18T20:59:34Z,1314.6,1355.4,1766,2026-09-17,-0.1
2012,44,Georgia Tech,ACC,1765.6,7,7,14,0.5,7-7,USC,1765.3,1637,NA,2026-09-18T20:59:34Z,992.2,1196.4,1765.5,2026-09-17,0.1
2012,45,USC,Pac-12,1765.3,7,6,13,0.538,7-6,Syracuse,1824.6,1726.6,NA,2026-09-18T20:59:34Z,1440.4,1254.9,1765.5,2026-09-17,-0.2
2012,46,LA Tech,WAC,1764.7,9,3,12,0.75,9-3,Rice,1469.6,1391.3,NA,2026-09-18T20:59:34Z,166.9,1497.9,1764.7,2026-09-17,0
2012,47,Tulsa,C-USA,1740.8,11,3,14,0.786,11-3,UCF,1804.1,1397.7,NA,2026-09-18T20:59:34Z,1564.9,1546.2,1741.1,2026-09-17,-0.3
2012,48,Missouri,SEC,1732.6,5,7,12,0.417,5-7,UCF,1804.1,1860.5,NA,2026-09-18T20:59:34Z,1094.4,1058.2,1733.2,2026-09-17,-0.6
2012,49,Kent State,MAC,1726.8,11,3,14,0.786,11-3,Ball State,1707.4,1382.2,NA,2026-09-18T20:59:34Z,1049.8,1526.9,1729,2026-09-17,-2.2
2012,50,Miss St,SEC,1722.2,8,5,13,0.615,8-5,Tennessee,1571.2,1567.9,NA,2026-09-18T20:59:34Z,583.4,1310.7,1723,2026-09-17,-0.8
2012,51,UNC,ACC,1721,8,4,12,0.667,8-4,Miami,1798.5,1439.7,NA,2026-09-18T20:59:34Z,1076.1,1382.6,1720.9,2026-09-17,0.1
2012,52,Ball State,MAC,1707.4,9,4,13,0.692,9-4,Toledo,1696.4,1494.8,NA,2026-09-18T20:59:34Z,606.7,1393.6,1706.9,2026-09-17,0.5
2012,53,Washington,Pac-12,1698.3,7,6,13,0.538,7-6,Stanford,2254.4,1605.9,NA,2026-09-18T20:59:34Z,1929.1,1214.7,1698.4,2026-09-17,-0.1
2012,54,Toledo,MAC,1696.4,9,4,13,0.692,9-4,Cincinnati,1803.4,1456.7,NA,2026-09-18T20:59:34Z,658.8,1385.8,1696.4,2026-09-17,0
2012,55,West Virginia,Big 12,1696.2,7,6,13,0.538,7-6,Baylor,1966,1713.6,NA,2026-09-18T20:59:34Z,1522.3,1208.4,1696.6,2026-09-17,-0.4
2012,56,Ga Southern,Sun Belt,1670.8,10,3,13,0.769,10-3,Old Dominion,1533.9,1099.4,NA,2026-09-18T20:59:34Z,315.7,1445,1670.7,2026-09-17,0.1
2012,57,Iowa State,Big 12,1655.5,6,7,13,0.462,6-7,Baylor,1966,1701.8,NA,2026-09-18T20:59:34Z,1636.9,1082.1,1655.6,2026-09-17,-0.1
2012,58,Virginia Tech,ACC,1647,7,6,13,0.538,7-6,Georgia Tech,1765.6,1602.7,NA,2026-09-18T20:59:34Z,1097.1,1168.6,1647.7,2026-09-17,-0.7
2012,59,SMU,C-USA,1629.8,7,6,13,0.538,7-6,Tulsa,1740.8,1430.1,NA,2026-09-18T20:59:34Z,622.4,1148.5,1629.9,2026-09-17,-0.1
2012,60,Villanova,FCS,1626.1,4,1,5,0.8,4-1,Old Dominion,1533.9,1205.1,NA,2026-09-18T20:59:34Z,183.9,1435.9,1626.1,2026-09-17,0
2012,61,Rutgers,Big East,1624.6,8,4,12,0.667,8-4,Syracuse,1824.6,1468.2,NA,2026-09-18T20:59:34Z,1212.8,1309,1633,2026-09-17,-8.4
2012,62,Louisiana,Sun Belt,1618.2,9,4,13,0.692,9-4,ECU,1477,1350.1,NA,2026-09-18T20:59:34Z,221,1312.3,1618.4,2026-09-17,-0.2
2012,63,Pitt,Big East,1618.1,6,7,13,0.462,6-7,Virginia Tech,1647,1563.5,NA,2026-09-18T20:59:34Z,636.3,1043.3,1617.7,2026-09-17,0.4
2012,64,Fresno St,Mountain West,1581.6,9,4,13,0.692,9-4,San Diego St,1577.9,1353.1,NA,2026-09-18T20:59:34Z,229.1,1283.3,1581.5,2026-09-17,0.1
2012,65,San Diego St,Mountain West,1577.9,9,4,13,0.692,9-4,Boise St,1822.9,1381.9,NA,2026-09-18T20:59:34Z,474.1,1286.9,1577.9,2026-09-17,0
2012,66,Tennessee,SEC,1571.2,5,7,12,0.417,5-7,NC State,1501.9,1685.2,NA,2026-09-18T20:59:34Z,151.9,942,1571.8,2026-09-17,-0.6
2012,67,Purdue,Big Ten,1563.7,6,7,13,0.462,6-7,Iowa,1516.9,1683.8,NA,2026-09-18T20:59:34Z,250.7,999.7,1563.8,2026-09-17,-0.1
2012,68,Ohio,MAC,1562.4,9,4,13,0.692,9-4,Penn State,1919.8,1279.2,NA,2026-09-18T20:59:34Z,663.2,1278.5,1562.9,2026-09-17,-0.5
2012,69,Bowling Green,MAC,1555.4,8,5,13,0.615,8-5,Ohio,1562.4,1345.4,NA,2026-09-18T20:59:34Z,212.4,1176.5,1556,2026-09-17,-0.6
2012,70,Minnesota,Big Ten,1549.7,6,7,13,0.462,6-7,Syracuse,1824.6,1605,NA,2026-09-18T20:59:34Z,688.3,1001.3,1549.8,2026-09-17,-0.1
2012,71,Arkansas,SEC,1544.2,4,8,12,0.333,4-8,Tulsa,1740.8,1771.7,NA,2026-09-18T20:59:34Z,390.8,818.1,1546.9,2026-09-17,-2.7
2012,72,Old Dominion,FCS,1533.9,11,2,13,0.846,11-2,Richmond,1351.2,999.9,NA,2026-09-18T20:59:34Z,1.2,1388.6,1534,2026-09-17,-0.1
2012,73,Mid Tennessee,Sun Belt,1518,8,4,12,0.667,8-4,Georgia Tech,1765.6,1340.2,NA,2026-09-18T20:59:34Z,416.2,1210.9,1518.3,2026-09-17,-0.3
2012,74,Iowa,Big Ten,1516.9,4,8,12,0.333,4-8,N Illinois,1961.1,1692.4,NA,2026-09-18T20:59:34Z,1284.1,820,1517.1,2026-09-17,-0.2
2012,75,Navy,Independent,1508.7,8,5,13,0.615,8-5,ECU,1477,1436.4,NA,2026-09-18T20:59:34Z,174.9,1140.2,1508.8,2026-09-17,-0.1
2012,76,Utah,Pac-12,1504.6,5,7,12,0.417,5-7,BYU,1809.2,1560.7,NA,2026-09-18T20:59:34Z,503,912.7,1504.7,2026-09-17,-0.1
2012,77,Duke,ACC,1504.2,6,7,13,0.462,6-7,UNC,1721,1582,NA,2026-09-18T20:59:34Z,418.3,966.9,1504.1,2026-09-17,0.1
2012,78,NC State,ACC,1501.9,7,6,13,0.538,7-6,FSU,2200.2,1550.8,NA,2026-09-18T20:59:34Z,931.5,1065.9,1501.7,2026-09-17,0.2
2012,79,Wofford,FCS,1481.8,1,3,4,0.25,1-3,Appalachian St,1371.1,1779.6,NA,2026-09-18T20:59:34Z,21.1,649.6,1481.6,2026-09-17,0.2
2012,80,ECU,C-USA,1477,8,5,13,0.615,8-5,Appalachian St,1371.1,1364.2,NA,2026-09-18T20:59:34Z,21.1,1107.9,1477,2026-09-17,0
2012,81,Rice,C-USA,1469.6,7,6,13,0.538,7-6,SMU,1629.8,1324.3,NA,2026-09-18T20:59:34Z,279.8,1029.9,1469.7,2026-09-17,-0.1
2012,82,UL Monroe,Sun Belt,1443.4,8,5,13,0.615,8-5,Arkansas,1544.2,1384.2,NA,2026-09-18T20:59:34Z,362.8,1097.3,1443.8,2026-09-17,-0.4
2012,83,Temple,Big East,1414.7,4,7,11,0.364,4-7,Villanova,1626.1,1587,NA,2026-09-18T20:59:34Z,302,788.9,1414.3,2026-09-17,0.4
2012,84,Youngstown St,FCS,1404.8,1,1,2,0.5,1-1,Pitt,1618.1,1719.9,NA,2026-09-18T20:59:34Z,268.1,943.2,1404.7,2026-09-17,0.1
2012,85,The Citadel,FCS,1401,2,1,3,0.667,2-1,Ga Southern,1670.8,1514.6,NA,2026-09-18T20:59:34Z,341.9,1117.3,1400.8,2026-09-17,0.2
2012,86,Indiana,Big Ten,1397.9,4,8,12,0.333,4-8,Iowa,1516.9,1632.5,NA,2026-09-18T20:59:34Z,166.9,735.6,1397.9,2026-09-17,0
2012,87,UVA,ACC,1397.3,4,8,12,0.333,4-8,Penn State,1919.8,1623.6,NA,2026-09-18T20:59:34Z,1171.4,756.6,1397.2,2026-09-17,0.1
2012,88,California,Pac-12,1393.8,3,9,12,0.25,3-9,UCLA,1842.7,1720.1,NA,2026-09-18T20:59:34Z,492.7,628.9,1393.7,2026-09-17,0.1
2012,89,E Kentucky,FCS,1385.9,2,1,3,0.667,2-1,Coast Carolina,1150.7,1245.7,NA,2026-09-18T20:59:34Z,0,1086.9,1385.8,2026-09-17,0.1
2012,90,UConn,Big East,1375.9,5,7,12,0.417,5-7,Louisville,1911.1,1467.8,NA,2026-09-18T20:59:34Z,833.6,843,1373.8,2026-09-17,2.1
2012,91,Appalachian St,FCS,1371.1,8,4,12,0.667,8-4,Ga Southern,1670.8,1154.5,NA,2026-09-18T20:59:34Z,320.8,1093.2,1370.8,2026-09-17,0.3
2012,92,Sam Houston,FCS,1370.9,11,4,15,0.733,11-4,McNeese State,1071.7,1010.6,NA,2026-09-18T20:59:34Z,0,1137.8,1370.9,2026-09-17,0
2012,93,Maryland,ACC,1354.4,4,8,12,0.333,4-8,Temple,1414.7,1554.3,NA,2026-09-18T20:59:34Z,112,710.8,1354.2,2026-09-17,0.2
2012,94,Nevada,Mountain West,1351.2,7,6,13,0.538,7-6,California,1393.8,1278.3,NA,2026-09-18T20:59:34Z,43.8,938.1,1350.6,2026-09-17,0.6
2012,95,Richmond,FCS,1351.2,3,2,5,0.6,3-2,JMU,1308.6,1201.6,NA,2026-09-18T20:59:34Z,0,994.5,1351.2,2026-09-17,0
2012,96,W Kentucky,Sun Belt,1350.6,7,6,13,0.538,7-6,Arkansas State,1802.6,1356.2,NA,2026-09-18T20:59:34Z,452.6,952.4,1350.8,2026-09-17,-0.2
2012,97,Wake Forest,ACC,1341.6,5,7,12,0.417,5-7,UNC,1721,1605.1,NA,2026-09-18T20:59:34Z,418.3,814.2,1341.6,2026-09-17,0
2012,98,UNH,FCS,1341.4,2,2,4,0.5,2-2,Delaware,1011.4,1212.9,NA,2026-09-18T20:59:34Z,0,885,1341.5,2026-09-17,-0.1
2012,99,Cent Michigan,MAC,1336.9,7,6,13,0.538,7-6,Iowa,1516.9,1328.8,NA,2026-09-18T20:59:34Z,167.5,934.6,1336.9,2026-09-17,0
2012,100,UTSA,FCS,1320.8,8,4,12,0.667,8-4,Texas State,1128,1094,NA,2026-09-18T20:59:34Z,0,1035.9,1320.8,2026-09-17,0
2012,101,Troy,Sun Belt,1316.8,5,7,12,0.417,5-7,Navy,1508.7,1372.8,NA,2026-09-18T20:59:34Z,158.7,791.7,1317,2026-09-17,-0.2
2012,102,JMU,FCS,1308.6,6,4,10,0.6,6-4,Towson,1242.6,1159.8,NA,2026-09-18T20:59:34Z,0,963.2,1308.6,2026-09-17,0
2012,103,Kentucky,SEC,1301.5,2,10,12,0.167,2-10,Kent State,1726.8,1739.5,NA,2026-09-18T20:59:34Z,376.8,464.1,1302.9,2026-09-17,-1.4
2012,104,USF,Big East,1299.5,3,8,11,0.273,3-8,UConn,1375.9,1625,NA,2026-09-18T20:59:34Z,27.1,601.5,1280.2,2026-09-17,19.3
2012,105,Houston,C-USA,1290.8,5,7,12,0.417,5-7,Rice,1469.6,1377.9,NA,2026-09-18T20:59:34Z,119.6,774.7,1290.9,2026-09-17,-0.1
2012,106,Indiana State,FCS,1288.1,2,1,3,0.667,2-1,North Dakota St,1821.8,1376,NA,2026-09-18T20:59:34Z,471.8,1032,1288.1,2026-09-17,0
2012,107,Auburn,SEC,1278.9,3,9,12,0.25,3-9,UL Monroe,1443.4,1725.1,NA,2026-09-18T20:59:34Z,93.4,566.3,1280.4,2026-09-17,-1.5
2012,108,Northern Iowa,FCS,1278.7,1,3,4,0.25,1-3,Missouri State,908.4,1554.7,NA,2026-09-18T20:59:34Z,0,556.6,1278.8,2026-09-17,-0.1
2012,109,Marshall,C-USA,1266.3,5,7,12,0.417,5-7,Rice,1469.6,1368.1,NA,2026-09-18T20:59:34Z,119.6,760.2,1266.4,2026-09-17,-0.1
2012,110,Illinois State,FCS,1252.7,2,2,4,0.5,2-2,Appalachian St,1371.1,1313,NA,2026-09-18T20:59:34Z,21.1,831.1,1252.7,2026-09-17,0
2012,111,Buffalo,MAC,1247.6,4,8,12,0.333,4-8,W Michigan,1180.8,1453.3,NA,2026-09-18T20:59:34Z,0,645,1247.7,2026-09-17,-0.1
2012,112,Towson,FCS,1242.6,1,4,5,0.2,1-4,Delaware,1011.4,1556.8,NA,2026-09-18T20:59:34Z,0,473.1,1243,2026-09-17,-0.4
2012,113,Wyoming,Mountain West,1227.9,4,8,12,0.333,4-8,Colorado St,1152.4,1326.3,NA,2026-09-18T20:59:34Z,0,634.8,1227.7,2026-09-17,0.2
2012,114,Kansas,Big 12,1222.5,1,11,12,0.083,1-11,South Dakota St,1115.3,1795.2,NA,2026-09-18T20:59:34Z,0,274.6,1222.6,2026-09-17,-0.1
2012,115,Air Force,Mountain West,1213.4,6,7,13,0.462,6-7,Nevada,1351.2,1256.8,NA,2026-09-18T20:59:34Z,1.2,764.6,1213.3,2026-09-17,0.1
2012,116,Memphis,C-USA,1204.4,4,8,12,0.333,4-8,Rice,1469.6,1356.6,NA,2026-09-18T20:59:34Z,119.6,633.6,1204.5,2026-09-17,-0.1
2012,117,UT Martin,FCS,1202.6,2,1,3,0.667,2-1,Memphis,1204.4,1396.1,NA,2026-09-18T20:59:34Z,0,943.2,1202.5,2026-09-17,0.1
2012,118,North Texas,Sun Belt,1200.3,4,8,12,0.333,4-8,Louisiana,1618.2,1441.9,NA,2026-09-18T20:59:34Z,268.2,636.9,1200.5,2026-09-17,-0.2
2012,119,FIU,C-USA,1197.5,3,9,12,0.25,3-9,FAU,1132,1419.1,NA,2026-09-18T20:59:34Z,0,521.2,1197.7,2026-09-17,-0.2
2012,120,Washington St,Pac-12,1193.4,3,9,12,0.25,3-9,Washington,1698.3,1605.8,NA,2026-09-18T20:59:34Z,348.3,538.1,1193.4,2026-09-17,0
2012,121,Boston College,ACC,1185.4,2,10,12,0.167,2-10,Maryland,1354.4,1679.2,NA,2026-09-18T20:59:34Z,4.4,407.1,1185.3,2026-09-17,0.1
2012,122,Stony Brook,FCS,1183.5,2,2,4,0.5,2-2,Coast Carolina,1150.7,1279.2,NA,2026-09-18T20:59:34Z,0,780.8,1183.9,2026-09-17,-0.4
2012,123,Montana,FCS,1181.6,1,1,2,0.5,1-1,Liberty,1041.7,1206.4,NA,2026-09-18T20:59:34Z,0,779.6,1181.6,2026-09-17,0
2012,124,W Michigan,MAC,1180.8,4,8,12,0.333,4-8,UConn,1375.9,1388.7,NA,2026-09-18T20:59:34Z,25.9,615.5,1180.8,2026-09-17,0
2012,125,Illinois,Big Ten,1164,2,10,12,0.167,2-10,W Michigan,1180.8,1660.3,NA,2026-09-18T20:59:34Z,0,397.7,1164,2026-09-17,0
2012,126,Miami (OH),MAC,1160.8,4,8,12,0.333,4-8,Ohio,1562.4,1474.6,NA,2026-09-18T20:59:34Z,212.4,614.7,1161,2026-09-17,-0.2
2012,127,Colorado St,Mountain West,1152.4,4,8,12,0.333,4-8,Hawai'i,1041.5,1426,NA,2026-09-18T20:59:34Z,0,595.8,1152.3,2026-09-17,0.1
2012,128,E Michigan,MAC,1150.9,2,10,12,0.167,2-10,W Michigan,1180.8,1538.9,NA,2026-09-18T20:59:34Z,0,393.2,1151.1,2026-09-17,-0.2
2012,129,Coast Carolina,FCS,1150.7,8,5,13,0.615,8-5,Furman,1081.9,970,NA,2026-09-18T20:59:34Z,0,859.6,1150.6,2026-09-17,0.1
2012,130,Maine,FCS,1144.8,2,2,4,0.5,2-2,Delaware,1011.4,1065.5,NA,2026-09-18T20:59:34Z,0,755.3,1144.8,2026-09-17,0
2012,131,FAU,Sun Belt,1132,3,9,12,0.25,3-9,W Kentucky,1350.6,1412.7,NA,2026-09-18T20:59:34Z,0.6,493.5,1132.1,2026-09-17,-0.1
2012,132,Texas State,WAC,1128,4,8,12,0.333,4-8,Houston,1290.8,1362.7,NA,2026-09-18T20:59:34Z,0,583.1,1127.9,2026-09-17,0.1
2012,133,S Carolina St,FCS,1125,1,2,3,0.333,1-2,Georgia State,756.7,1624.5,NA,2026-09-18T20:59:34Z,0,581.6,1125.1,2026-09-17,-0.1
2012,134,Norfolk State,FCS,1122.8,1,1,2,0.5,1-1,Liberty,1041.7,1302.1,NA,2026-09-18T20:59:34Z,0,740.8,1122.8,2026-09-17,0
2012,135,Cent Arkansas,FCS,1118,1,2,3,0.333,1-2,Sam Houston,1370.9,1632.9,NA,2026-09-18T20:59:34Z,20.9,582.5,1118,2026-09-17,0
2012,136,South Dakota St,FCS,1115.3,1,3,4,0.25,1-3,Missouri State,908.4,1443.6,NA,2026-09-18T20:59:34Z,0,485.5,1115.3,2026-09-17,0
2012,137,Army,Independent,1099.8,2,10,12,0.167,2-10,Air Force,1213.4,1466.3,NA,2026-09-18T20:59:34Z,0,375.8,1100.3,2026-09-17,-0.5
2012,138,North Dakota,FCS,1095.5,1,1,2,0.5,1-1,Sacramento St,803.3,1190.6,NA,2026-09-18T20:59:34Z,0,722.8,1095.5,2026-09-17,0
2012,139,UTEP,C-USA,1091,3,9,12,0.25,3-9,Tulane,948.5,1477.3,NA,2026-09-18T20:59:34Z,0,474.9,1091.1,2026-09-17,-0.1
2012,140,Furman,FCS,1081.9,0,4,4,0,0-4,NA,NA,1561.9,NA,2026-09-18T20:59:34Z,0,68.3,1081.8,2026-09-17,0.1
2012,141,McNeese State,FCS,1071.7,1,2,3,0.333,1-2,Mid Tennessee,1518,1403.2,NA,2026-09-18T20:59:34Z,168,567,1071.7,2026-09-17,0
2012,142,Liberty,FCS,1041.7,6,5,11,0.545,6-5,Stony Brook,1183.5,823,NA,2026-09-18T20:59:34Z,0,723.7,1041.7,2026-09-17,0
2012,143,Hawai'i,Mountain West,1041.5,3,9,12,0.25,3-9,UNLV,891.8,1302.9,NA,2026-09-18T20:59:34Z,0,453.3,1041.4,2026-09-17,0.1
2012,144,Jacksonville St,FCS,1022.8,6,5,11,0.545,6-5,Murray State,938.5,1017.4,NA,2026-09-18T20:59:34Z,0,710.6,1022.2,2026-09-17,0.6
2012,145,UC Davis,FCS,1016.2,1,1,2,0.5,1-1,Sacramento St,803.3,1391.2,NA,2026-09-18T20:59:34Z,0,670.4,1016.2,2026-09-17,0
